"","from","to","x","y"
"2371","n2059","n2059",195.386651099464,270.651445509609
"2372","n206","n557",214.888177710941,-138.414433896989
"2373","n206","n896",214.888177710941,-138.414433896989
"2374","n206","n1031",214.888177710941,-138.414433896989
"2375","n2060","n102",169.036664419417,101.095211933561
"2376","n2060","n2060",169.036664419417,101.095211933561
"2377","n2060","n2079",169.036664419417,101.095211933561
"2378","n2061","n582",-83.7728958435383,186.633216791379
"2379","n2062","n582",-88.0538950989881,185.431174684816
"2380","n2063","n303",-12.9596500213846,292.945807259044
"2381","n2064","n764",-107.240516068367,111.685055724277
"2382","n2064","n1025",-107.240516068367,111.685055724277
"2383","n2065","n296",-29.7053599774616,-109.527380219238
"2384","n2066","n1226",-60.5216871092619,135.642342041746
"2385","n2067","n36",114.178287539876,-20.7399423517177
"2386","n2068","n36",111.719460840617,-27.7467529653722
"2387","n2069","n539",128.064069518358,-48.9137117726657
"2388","n2069","n1424",128.064069518358,-48.9137117726657
"2389","n2070","n777",-77.6441893626686,135.777231205827
"2390","n2071","n777",-73.4976791840897,138.506353336365
"2391","n2072","n777",-80.4785715543861,133.45463264309
"2392","n2073","n790",-128.884723315067,-63.682263250758
"2393","n2074","n1219",49.8608592834256,-28.0913641118661
"2394","n2075","n745",-64.3240137885305,186.324160274256
"2395","n2075","n2094",-64.3240137885305,186.324160274256
"2396","n2076","n745",-49.4491130847202,186.185357075082
"2397","n2077","n978",-204.771279975766,-23.1206896454782
"2398","n2078","n1116",101.319800677031,283.814621515281
"2399","n2078","n2085",101.319800677031,283.814621515281
"2400","n2079","n2060",195.368093977117,114.533245220839
"2401","n208","n403",184.971476821331,-17.7485304175642
"2402","n2080","n2081",195.16513896683,-203.186873564552
"2403","n2081","n2080",186.711119408812,-205.478237210774
"2404","n2081","n2082",186.711119408812,-205.478237210774
"2405","n2082","n2081",182.302832432892,-211.110817639837
"2406","n2083","n2083",330.498440693358,21.7818316571108
"2407","n2084","n1998",203.128295557901,206.373727151934
"2408","n2085","n2078",104.971651707157,279.946909717687
"2409","n2086","n2087",298.449265417744,-25.2968053104814
"2410","n2087","n2086",289.683150623866,-25.7736203615002
"2411","n2088","n2088",262.821279020318,138.206061517111
"2412","n2089","n2089",205.201702727554,181.549764436743
"2413","n209","n394",293.072198578229,182.921695704503
"2414","n209","n1616",293.072198578229,182.921695704503
"2415","n2090","n158",-115.120465433719,84.1656876288304
"2416","n2091","n158",-116.58794425953,81.2911198797827
"2417","n2092","n2093",234.890772572734,125.722402423635
"2418","n2093","n2092",230.469893155917,131.987851873093
"2419","n2094","n2075",-94.138296814601,208.477678182339
"2420","n2094","n2097",-94.138296814601,208.477678182339
"2421","n2094","n2098",-94.138296814601,208.477678182339
"2422","n2095","n1977",-151.44194915886,-41.2730029758237
"2423","n2096","n702",263.601047135823,-22.8920388091402
"2424","n2097","n2094",-112.989618095237,221.767756653173
"2425","n2098","n2094",-115.514547847199,217.047262976534
"2426","n2099","n2100",164.698331898901,208.496676018035
"2427","n21","n113",318.271488655806,6.22834558538839
"2428","n21","n319",318.271488655806,6.22834558538839
"2429","n210","n76",-66.3387709261657,-36.0395890355323
"2430","n210","n210",-66.3387709261657,-36.0395890355323
"2431","n210","n434",-66.3387709261657,-36.0395890355323
"2432","n210","n491",-66.3387709261657,-36.0395890355323
"2433","n210","n1290",-66.3387709261657,-36.0395890355323
"2434","n210","n1626",-66.3387709261657,-36.0395890355323
"2435","n2100","n2099",172.278981997171,204.153625218947
"2436","n2101","n2102",132.944889984065,254.591912715291
"2437","n2102","n2101",138.011417940527,257.629096610937
"2438","n2103","n1985",-75.0534452745081,-101.924867031091
"2439","n2104","n2104",238.649356585955,157.361974695554
"2440","n2105","n794",164.982027709084,-185.93548992836
"2441","n2106","n2106",323.186750976526,-27.2289743903135
"2442","n2106","n2107",323.186750976526,-27.2289743903135
"2443","n2107","n2106",321.738127341098,-32.5239567616127
"2444","n2108","n2109",326.434731467532,-45.6620937806572
"2445","n2109","n2108",324.200374471321,-53.926560019477
"2446","n211","n383",-85.5056518635175,124.694394300115
"2447","n211","n1080",-85.5056518635175,124.694394300115
"2448","n211","n1897",-85.5056518635175,124.694394300115
"2449","n2110","n2110",241.018368172386,-106.131848893885
"2450","n2111","n2112",285.850455301664,45.493234281343
"2451","n2112","n2111",288.83412253724,50.8625228237318
"2452","n2113","n2113",287.810394935746,-45.8079028353945
"2453","n2114","n2114",205.724647871843,-170.798923805171
"2454","n212","n506",131.975039467219,122.827426273692
"2455","n213","n341",242.948284900706,68.4438746950011
"2456","n213","n456",242.948284900706,68.4438746950011
"2457","n213","n529",242.948284900706,68.4438746950011
"2458","n213","n715",242.948284900706,68.4438746950011
"2459","n213","n1384",242.948284900706,68.4438746950011
"2460","n214","n1183",-52.3151875701664,46.1697439266591
"2461","n215","n1089",-124.868430126359,-72.1394155390643
"2462","n216","n298",-135.432817003701,218.553884556862
"2463","n217","n1164",327.412118823187,-2.53311326522516
"2464","n218","n1205",145.968528266083,97.6013376284716
"2465","n219","n219",246.763478620685,-165.406022543149
"2466","n219","n1160",246.763478620685,-165.406022543149
"2467","n219","n1337",246.763478620685,-165.406022543149
"2468","n22","n1093",270.132962938227,-54.7524620310435
"2469","n22","n1255",270.132962938227,-54.7524620310435
"2470","n22","n1606",270.132962938227,-54.7524620310435
"2471","n220","n975",236.811419268285,132.384751335109
"2472","n222","n442",13.7275747581418,-148.946213787623
"2473","n222","n1769",13.7275747581418,-148.946213787623
"2474","n223","n669",239.511853386176,180.469005147529
"2475","n224","n54",-5.062906960327,209.922729676977
"2476","n224","n60",-5.062906960327,209.922729676977
"2477","n224","n63",-5.062906960327,209.922729676977
"2478","n224","n107",-5.062906960327,209.922729676977
"2479","n224","n153",-5.062906960327,209.922729676977
"2480","n224","n178",-5.062906960327,209.922729676977
"2481","n224","n204",-5.062906960327,209.922729676977
"2482","n224","n268",-5.062906960327,209.922729676977
"2483","n224","n297",-5.062906960327,209.922729676977
"2484","n224","n358",-5.062906960327,209.922729676977
"2485","n224","n365",-5.062906960327,209.922729676977
"2486","n224","n377",-5.062906960327,209.922729676977
"2487","n224","n418",-5.062906960327,209.922729676977
"2488","n224","n435",-5.062906960327,209.922729676977
"2489","n224","n437",-5.062906960327,209.922729676977
"2490","n224","n439",-5.062906960327,209.922729676977
"2491","n224","n440",-5.062906960327,209.922729676977
"2492","n224","n461",-5.062906960327,209.922729676977
"2493","n224","n548",-5.062906960327,209.922729676977
"2494","n224","n654",-5.062906960327,209.922729676977
"2495","n224","n698",-5.062906960327,209.922729676977
"2496","n224","n700",-5.062906960327,209.922729676977
"2497","n224","n744",-5.062906960327,209.922729676977
"2498","n224","n772",-5.062906960327,209.922729676977
"2499","n224","n776",-5.062906960327,209.922729676977
"2500","n224","n786",-5.062906960327,209.922729676977
"2501","n224","n789",-5.062906960327,209.922729676977
"2502","n224","n806",-5.062906960327,209.922729676977
"2503","n224","n822",-5.062906960327,209.922729676977
"2504","n224","n849",-5.062906960327,209.922729676977
"2505","n224","n860",-5.062906960327,209.922729676977
"2506","n224","n907",-5.062906960327,209.922729676977
"2507","n224","n982",-5.062906960327,209.922729676977
"2508","n224","n1077",-5.062906960327,209.922729676977
"2509","n224","n1108",-5.062906960327,209.922729676977
"2510","n224","n1151",-5.062906960327,209.922729676977
"2511","n224","n1210",-5.062906960327,209.922729676977
"2512","n224","n1229",-5.062906960327,209.922729676977
"2513","n224","n1230",-5.062906960327,209.922729676977
"2514","n224","n1295",-5.062906960327,209.922729676977
"2515","n224","n1314",-5.062906960327,209.922729676977
"2516","n224","n1317",-5.062906960327,209.922729676977
"2517","n224","n1329",-5.062906960327,209.922729676977
"2518","n224","n1414",-5.062906960327,209.922729676977
"2519","n224","n1422",-5.062906960327,209.922729676977
"2520","n224","n1438",-5.062906960327,209.922729676977
"2521","n224","n1446",-5.062906960327,209.922729676977
"2522","n224","n1455",-5.062906960327,209.922729676977
"2523","n224","n1475",-5.062906960327,209.922729676977
"2524","n224","n1487",-5.062906960327,209.922729676977
"2525","n224","n1513",-5.062906960327,209.922729676977
"2526","n224","n1526",-5.062906960327,209.922729676977
"2527","n224","n1577",-5.062906960327,209.922729676977
"2528","n224","n1591",-5.062906960327,209.922729676977
"2529","n224","n1663",-5.062906960327,209.922729676977
"2530","n224","n1686",-5.062906960327,209.922729676977
"2531","n225","n125",-4.41621303792062,-91.9557594889565
"2532","n225","n285",-4.41621303792062,-91.9557594889565
"2533","n225","n771",-4.41621303792062,-91.9557594889565
"2534","n225","n1656",-4.41621303792062,-91.9557594889565
"2535","n226","n925",178.05593271416,-194.111620043667
"2536","n227","n553",89.2098063334809,-173.3608867764
"2537","n227","n1048",89.2098063334809,-173.3608867764
"2538","n229","n973",231.663663142224,104.909664978703
"2539","n229","n1509",231.663663142224,104.909664978703
"2540","n23","n506",130.316865192136,127.864299150846
"2541","n230","n691",80.5225703216328,120.223937487576
"2542","n231","n36",22.3160492802579,13.0621608961486
"2543","n231","n879",22.3160492802579,13.0621608961486
"2544","n231","n1183",22.3160492802579,13.0621608961486
"2545","n232","n322",47.8675228372881,20.1345956043874
"2546","n232","n1599",47.8675228372881,20.1345956043874
"2547","n233","n14",43.9019812462084,132.320543601982
"2548","n233","n199",43.9019812462084,132.320543601982
"2549","n233","n286",43.9019812462084,132.320543601982
"2550","n233","n382",43.9019812462084,132.320543601982
"2551","n233","n526",43.9019812462084,132.320543601982
"2552","n233","n645",43.9019812462084,132.320543601982
"2553","n233","n1090",43.9019812462084,132.320543601982
"2554","n233","n1099",43.9019812462084,132.320543601982
"2555","n233","n1170",43.9019812462084,132.320543601982
"2556","n233","n1298",43.9019812462084,132.320543601982
"2557","n233","n1653",43.9019812462084,132.320543601982
"2558","n233","n1742",43.9019812462084,132.320543601982
"2559","n234","n42",20.6541676728694,-151.381087541006
"2560","n234","n191",20.6541676728694,-151.381087541006
"2561","n235","n3",84.9404161423099,170.379516609704
"2562","n235","n1489",84.9404161423099,170.379516609704
"2563","n235","n1865",84.9404161423099,170.379516609704
"2564","n236","n1036",-97.3918555903973,88.9621913437411
"2565","n236","n1125",-97.3918555903973,88.9621913437411
"2566","n236","n1693",-97.3918555903973,88.9621913437411
"2567","n237","n1704",294.390527850164,-14.4253341323727
"2568","n238","n107",106.350134402812,149.405738763902
"2569","n238","n1547",106.350134402812,149.405738763902
"2570","n238","n1615",106.350134402812,149.405738763902
"2571","n238","n2039",106.350134402812,149.405738763902
"2572","n24","n819",-13.9326074672549,-26.5018313710412
"2573","n24","n1219",-13.9326074672549,-26.5018313710412
"2574","n24","n1789",-13.9326074672549,-26.5018313710412
"2575","n24","n1843",-13.9326074672549,-26.5018313710412
"2576","n24","n1974",-13.9326074672549,-26.5018313710412
"2577","n240","n302",93.8896169101526,234.082571394876
"2578","n241","n989",239.856596557746,223.943949301392
"2579","n242","n339",60.924783675118,154.261757951211
"2580","n242","n347",60.924783675118,154.261757951211
"2581","n243","n1078",181.362033405166,281.574040384962
"2582","n244","n657",100.155156429647,-176.13464351516
"2583","n244","n1029",100.155156429647,-176.13464351516
"2584","n245","n100",11.3509379796802,57.6714965791583
"2585","n245","n571",11.3509379796802,57.6714965791583
"2586","n245","n612",11.3509379796802,57.6714965791583
"2587","n245","n841",11.3509379796802,57.6714965791583
"2588","n245","n1306",11.3509379796802,57.6714965791583
"2589","n246","n102",109.700277733395,104.008564641575
"2590","n246","n109",109.700277733395,104.008564641575
"2591","n247","n1095",191.465900157913,-103.464827671821
"2592","n248","n33",-70.5266406365494,79.8436069554434
"2593","n248","n305",-70.5266406365494,79.8436069554434
"2594","n248","n655",-70.5266406365494,79.8436069554434
"2595","n248","n1154",-70.5266406365494,79.8436069554434
"2596","n249","n37",79.9310199009447,113.147940551673
"2597","n249","n199",79.9310199009447,113.147940551673
"2598","n249","n443",79.9310199009447,113.147940551673
"2599","n249","n672",79.9310199009447,113.147940551673
"2600","n249","n957",79.9310199009447,113.147940551673
"2601","n249","n1444",79.9310199009447,113.147940551673
"2602","n249","n1484",79.9310199009447,113.147940551673
"2603","n250","n1095",183.851893157091,-119.332437165546
"2604","n252","n416",18.6764704826884,1.17686759191661
"2605","n252","n650",18.6764704826884,1.17686759191661
"2606","n253","n123",-119.35417366322,16.2055522988693
"2607","n253","n536",-119.35417366322,16.2055522988693
"2608","n254","n1599",136.009148889357,41.4145462120628
"2609","n256","n1116",82.4580154061723,284.587094415558
"2610","n257","n662",-106.693773023586,-38.2313277107377
"2611","n257","n1589",-106.693773023586,-38.2313277107377
"2612","n258","n258",230.443744720933,-83.9103625262128
"2613","n258","n344",230.443744720933,-83.9103625262128
"2614","n258","n447",230.443744720933,-83.9103625262128
"2615","n259","n639",287.929546635793,96.8407056853311
"2616","n26","n127",-113.810539226159,111.206850033314
"2617","n26","n168",-113.810539226159,111.206850033314
"2618","n260","n433",219.736200284336,252.140339299471
"2619","n261","n551",261.408002073744,185.38425961484
"2620","n262","n594",-42.6843426176949,156.663355012392
"2621","n263","n1187",69.012978955287,-4.04711027349355
"2622","n263","n1666",69.012978955287,-4.04711027349355
"2623","n264","n1244",136.225122174694,207.851014290339
"2624","n265","n883",78.7744124238654,305.397389681149
"2625","n266","n299",236.006201717879,-132.46932514242
"2626","n267","n366",-174.792880868453,97.2376290175381
"2627","n268","n224",-6.27142883826146,245.898092043541
"2628","n269","n842",112.201351651992,244.796006754799
"2629","n269","n1068",112.201351651992,244.796006754799
"2630","n27","n27",134.786618962607,230.932369166029
"2631","n27","n580",134.786618962607,230.932369166029
"2632","n270","n1390",178.571628554553,-60.4288634939969
"2633","n271","n150",-51.6265686495072,-22.9837502660323
"2634","n271","n790",-51.6265686495072,-22.9837502660323
"2635","n271","n1089",-51.6265686495072,-22.9837502660323
"2636","n271","n1183",-51.6265686495072,-22.9837502660323
"2637","n271","n1468",-51.6265686495072,-22.9837502660323
"2638","n272","n272",70.723716872283,5.37893870002841
"2639","n272","n965",70.723716872283,5.37893870002841
"2640","n272","n1219",70.723716872283,5.37893870002841
"2641","n272","n1333",70.723716872283,5.37893870002841
"2642","n272","n1599",70.723716872283,5.37893870002841
"2643","n273","n1141",295.922658601495,172.047143814865
"2644","n274","n1034",71.7918931497343,-183.026702490005
"2645","n274","n1147",71.7918931497343,-183.026702490005
"2646","n275","n428",154.916041024119,273.697737544674
"2647","n276","n582",-89.4444881060181,182.445041683655
"2648","n277","n304",34.3552574344219,-242.667914701005
"2649","n278","n1431",309.857065220061,-83.4223052274213
"2650","n279","n127",-58.9431539922539,57.8303792933209
"2651","n279","n1183",-58.9431539922539,57.8303792933209
"2652","n28","n293",79.7795863988948,180.855161552988
"2653","n281","n308",2.41704088030516,-102.45061899962
"2654","n283","n75",-62.9391229957739,-74.6235203529684
"2655","n283","n150",-62.9391229957739,-74.6235203529684
"2656","n283","n160",-62.9391229957739,-74.6235203529684
"2657","n284","n295",211.436179808703,182.052614170094
"2658","n285","n225",-13.1838057955202,-130.640516365064
"2659","n285","n285",-13.1838057955202,-130.640516365064
"2660","n286","n233",68.9220354206491,72.3763262525712
"2661","n286","n1400",68.9220354206491,72.3763262525712
"2662","n288","n185",-26.6664190742993,85.3042123478672
"2663","n289","n642",242.283277105872,-86.0652117434354
"2664","n289","n972",242.283277105872,-86.0652117434354
"2665","n29","n547",-104.278526934268,-3.78733673543166
"2666","n29","n906",-104.278526934268,-3.78733673543166
"2667","n29","n1536",-104.278526934268,-3.78733673543166
"2668","n29","n1731",-104.278526934268,-3.78733673543166
"2669","n29","n1789",-104.278526934268,-3.78733673543166
"2670","n29","n1966",-104.278526934268,-3.78733673543166
"2671","n29","n1967",-104.278526934268,-3.78733673543166
"2672","n290","n529",235.706331238447,75.2434733739676
"2673","n291","n97",330.996291468132,63.5991426442686
"2674","n291","n488",330.996291468132,63.5991426442686
"2675","n292","n131",241.374786504917,174.803731223576
"2676","n292","n1221",241.374786504917,174.803731223576
"2677","n293","n28",63.7252440721466,148.60243656644
"2678","n293","n98",63.7252440721466,148.60243656644
"2679","n293","n466",63.7252440721466,148.60243656644
"2680","n293","n1229",63.7252440721466,148.60243656644
"2681","n293","n1316",63.7252440721466,148.60243656644
"2682","n294","n491",-121.560907621077,-96.8607096709937
"2683","n295","n284",209.493643209589,188.675951747708
"2684","n296","n722",-13.7918253714151,-72.0522058835389
"2685","n296","n894",-13.7918253714151,-72.0522058835389
"2686","n296","n2065",-13.7918253714151,-72.0522058835389
"2687","n297","n224",-25.4763913557992,242.749467508569
"2688","n298","n216",-134.212951940113,206.582228866104
"2689","n298","n1814",-134.212951940113,206.582228866104
"2690","n299","n266",230.465595556527,-137.984754360784
"2691","n3","n235",36.0715230699714,156.930187608784
"2692","n3","n1377",36.0715230699714,156.930187608784
"2693","n3","n1489",36.0715230699714,156.930187608784
"2694","n30","n1498",176.111836215994,257.510109118074
"2695","n300","n609",-141.914733611512,-85.9405485206723
"2696","n300","n624",-141.914733611512,-85.9405485206723
"2697","n301","n761",-109.244373589123,22.0400871153531
"2698","n302","n240",82.9421908870516,211.426580950632
"2699","n302","n390",82.9421908870516,211.426580950632
"2700","n302","n647",82.9421908870516,211.426580950632
"2701","n302","n668",82.9421908870516,211.426580950632
"2702","n303","n583",-22.3340949589753,289.911695718623
"2703","n303","n2063",-22.3340949589753,289.911695718623
"2704","n304","n41",20.9105077690608,-231.235000596713
"2705","n304","n277",20.9105077690608,-231.235000596713
"2706","n304","n1347",20.9105077690608,-231.235000596713
"2707","n305","n33",-91.5690207403717,65.6357623587685
"2708","n305","n123",-91.5690207403717,65.6357623587685
"2709","n305","n248",-91.5690207403717,65.6357623587685
"2710","n305","n366",-91.5690207403717,65.6357623587685
"2711","n305","n655",-91.5690207403717,65.6357623587685
"2712","n305","n1169",-91.5690207403717,65.6357623587685
"2713","n305","n1548",-91.5690207403717,65.6357623587685
"2714","n306","n493",94.8477329590003,-22.8422564501253
"2715","n306","n769",94.8477329590003,-22.8422564501253
"2716","n306","n1846",94.8477329590003,-22.8422564501253
"2717","n307","n706",269.645340020004,-103.826424836153
"2718","n308","n96",18.8648844078197,-67.2143751589725
"2719","n308","n281",18.8648844078197,-67.2143751589725
"2720","n308","n513",18.8648844078197,-67.2143751589725
"2721","n308","n819",18.8648844078197,-67.2143751589725
"2722","n308","n1219",18.8648844078197,-67.2143751589725
"2723","n308","n1623",18.8648844078197,-67.2143751589725
"2724","n309","n1009",313.934527622299,-59.9309255447128
"2725","n31","n1027",-44.9815581453064,137.185049576402
"2726","n310","n1464",46.5845927047665,52.9741607043654
"2727","n310","n1750",46.5845927047665,52.9741607043654
"2728","n311","n1471",215.102262133818,-47.8574053189137
"2729","n312","n1116",89.9007316606417,280.221063614886
"2730","n313","n536",-156.240497716931,-4.74097586506737
"2731","n313","n1536",-156.240497716931,-4.74097586506737
"2732","n314","n506",79.8235697523587,65.6585391168856
"2733","n314","n1750",79.8235697523587,65.6585391168856
"2734","n315","n205",138.537925310822,-92.3190618917498
"2735","n316","n403",120.677217353977,16.0090021933875
"2736","n316","n783",120.677217353977,16.0090021933875
"2737","n316","n923",120.677217353977,16.0090021933875
"2738","n316","n1846",120.677217353977,16.0090021933875
"2739","n318","n382",-15.9347588625119,172.326583966957
"2740","n319","n21",323.596664195276,14.8005736202442
"2741","n319","n844",323.596664195276,14.8005736202442
"2742","n32","n874",274.457120205457,46.6454229792123
"2743","n320","n360",-90.2671111220454,220.896648189727
"2744","n320","n605",-90.2671111220454,220.896648189727
"2745","n320","n707",-90.2671111220454,220.896648189727
"2746","n320","n779",-90.2671111220454,220.896648189727
"2747","n320","n848",-90.2671111220454,220.896648189727
"2748","n320","n921",-90.2671111220454,220.896648189727
"2749","n321","n1177",289.601531653333,-56.0025262669686
"2750","n322","n186",-5.9137896426737,8.30291120617001
"2751","n322","n232",-5.9137896426737,8.30291120617001
"2752","n322","n384",-5.9137896426737,8.30291120617001
"2753","n322","n520",-5.9137896426737,8.30291120617001
"2754","n322","n1987",-5.9137896426737,8.30291120617001
"2755","n323","n434",51.8172816577979,-44.5719720415805
"2756","n323","n1333",51.8172816577979,-44.5719720415805
"2757","n323","n2016",51.8172816577979,-44.5719720415805
"2758","n323","n2035",51.8172816577979,-44.5719720415805
"2759","n325","n196",152.533267507843,-140.11799722653
"2760","n326","n12",-69.509240559545,-195.89325612547
"2761","n326","n695",-69.509240559545,-195.89325612547
"2762","n327","n942",206.352818394861,103.117302382535
"2763","n328","n42",-9.59324883431149,-176.957949324799
"2764","n328","n550",-9.59324883431149,-176.957949324799
"2765","n329","n1183",-55.6719517493033,48.4074163078023
"2766","n33","n248",-40.9100264158752,67.311620529715
"2767","n33","n305",-40.9100264158752,67.311620529715
"2768","n33","n424",-40.9100264158752,67.311620529715
"2769","n33","n618",-40.9100264158752,67.311620529715
"2770","n33","n1169",-40.9100264158752,67.311620529715
"2771","n33","n1601",-40.9100264158752,67.311620529715
"2772","n330","n194",268.165091426915,-145.536969252526
"2773","n331","n1442",129.513249754463,234.343111623682
"2774","n332","n122",78.0258920812162,24.4073626204072
"2775","n332","n1187",78.0258920812162,24.4073626204072
"2776","n332","n1202",78.0258920812162,24.4073626204072
"2777","n332","n1235",78.0258920812162,24.4073626204072
"2778","n332","n1615",78.0258920812162,24.4073626204072
"2779","n332","n2052",78.0258920812162,24.4073626204072
"2780","n334","n920",56.4780044528068,-101.962191787738
"2781","n335","n106",204.763796596341,252.396775038783
"2782","n335","n335",204.763796596341,252.396775038783
"2783","n336","n384",-8.8278156172871,15.9814745299765
"2784","n336","n805",-8.8278156172871,15.9814745299765
"2785","n336","n1202",-8.8278156172871,15.9814745299765
"2786","n336","n1219",-8.8278156172871,15.9814745299765
"2787","n337","n122",24.5309616702009,-99.799264608248
"2788","n337","n416",24.5309616702009,-99.799264608248
"2789","n337","n442",24.5309616702009,-99.799264608248
"2790","n337","n504",24.5309616702009,-99.799264608248
"2791","n337","n510",24.5309616702009,-99.799264608248
"2792","n337","n566",24.5309616702009,-99.799264608248
"2793","n337","n593",24.5309616702009,-99.799264608248
"2794","n337","n755",24.5309616702009,-99.799264608248
"2795","n337","n1311",24.5309616702009,-99.799264608248
"2796","n337","n2030",24.5309616702009,-99.799264608248
"2797","n337","n2044",24.5309616702009,-99.799264608248
"2798","n337","n2045",24.5309616702009,-99.799264608248
"2799","n337","n2046",24.5309616702009,-99.799264608248
"2800","n339","n242",100.473192386996,183.290086480017
"2801","n339","n1038",100.473192386996,183.290086480017
"2802","n339","n1244",100.473192386996,183.290086480017
"2803","n339","n1783",100.473192386996,183.290086480017
"2804","n34","n640",325.442345112102,-8.74400842830258
"2805","n34","n1583",325.442345112102,-8.74400842830258
"2806","n340","n205",128.417913285488,-104.777354317411
"2807","n341","n213",258.604527571029,64.2010956945407
"2808","n342","n857",74.6974605485303,-110.296050044001
"2809","n343","n1072",-51.1737370155064,-101.224521653181
"2810","n343","n1968",-51.1737370155064,-101.224521653181
"2811","n343","n1969",-51.1737370155064,-101.224521653181
"2812","n344","n258",214.915702873648,-78.7928128114238
"2813","n344","n497",214.915702873648,-78.7928128114238
"2814","n345","n473",108.186282762317,56.6029833970903
"2815","n345","n506",108.186282762317,56.6029833970903
"2816","n346","n1127",38.5727451374881,135.54774694271
"2817","n346","n1251",38.5727451374881,135.54774694271
"2818","n346","n1377",38.5727451374881,135.54774694271
"2819","n347","n242",22.7161244158517,114.852920495554
"2820","n347","n751",22.7161244158517,114.852920495554
"2821","n347","n841",22.7161244158517,114.852920495554
"2822","n347","n1033",22.7161244158517,114.852920495554
"2823","n347","n1817",22.7161244158517,114.852920495554
"2824","n348","n77",81.6487754726587,90.4806081101115
"2825","n348","n470",81.6487754726587,90.4806081101115
"2826","n348","n876",81.6487754726587,90.4806081101115
"2827","n348","n1484",81.6487754726587,90.4806081101115
"2828","n348","n1502",81.6487754726587,90.4806081101115
"2829","n349","n955",59.0215608556026,-2.9070630501388
"2830","n349","n1450",59.0215608556026,-2.9070630501388
"2831","n349","n1464",59.0215608556026,-2.9070630501388
"2832","n349","n1582",59.0215608556026,-2.9070630501388
"2833","n35","n843",-113.207180149231,43.9229943883633
"2834","n350","n839",-38.8210997608316,-109.374522076253
"2835","n350","n1759",-38.8210997608316,-109.374522076253
"2836","n351","n876",87.2024712117993,83.1660892722354
"2837","n352","n1028",120.043234518419,257.938743626577
"2838","n352","n1629",120.043234518419,257.938743626577
"2839","n353","n682",139.370273095776,-29.1575031455404
"2840","n354","n354",-131.509855491629,54.8961105317929
"2841","n354","n663",-131.509855491629,54.8961105317929
"2842","n354","n948",-131.509855491629,54.8961105317929
"2843","n354","n1626",-131.509855491629,54.8961105317929
"2844","n355","n1034",112.167651203774,-187.3938317544
"2845","n355","n2014",112.167651203774,-187.3938317544
"2846","n356","n356",107.748556324607,-225.461345974575
"2847","n356","n1324",107.748556324607,-225.461345974575
"2848","n356","n1395",107.748556324607,-225.461345974575
"2849","n356","n2012",107.748556324607,-225.461345974575
"2850","n356","n2013",107.748556324607,-225.461345974575
"2851","n356","n2014",107.748556324607,-225.461345974575
"2852","n356","n2015",107.748556324607,-225.461345974575
"2853","n357","n416",33.2429424010087,14.4062459847588
"2854","n357","n577",33.2429424010087,14.4062459847588
"2855","n357","n929",33.2429424010087,14.4062459847588
"2856","n357","n1183",33.2429424010087,14.4062459847588
"2857","n357","n1184",33.2429424010087,14.4062459847588
"2858","n357","n1256",33.2429424010087,14.4062459847588
"2859","n357","n1555",33.2429424010087,14.4062459847588
"2860","n357","n1667",33.2429424010087,14.4062459847588
"2861","n358","n224",-24.3749468998433,249.162783310594
"2862","n358","n404",-24.3749468998433,249.162783310594
"2863","n359","n562",135.748664251371,-213.159701420908
"2864","n36","n2",75.6311585733987,-11.7135557999927
"2865","n36","n231",75.6311585733987,-11.7135557999927
"2866","n36","n1007",75.6311585733987,-11.7135557999927
"2867","n36","n1320",75.6311585733987,-11.7135557999927
"2868","n36","n2067",75.6311585733987,-11.7135557999927
"2869","n36","n2068",75.6311585733987,-11.7135557999927
"2870","n360","n320",-81.4591847741839,213.010052226763
"2871","n360","n605",-81.4591847741839,213.010052226763
"2872","n360","n1113",-81.4591847741839,213.010052226763
"2873","n360","n1394",-81.4591847741839,213.010052226763
"2874","n361","n449",266.664730431621,162.323099252059
"2875","n361","n947",266.664730431621,162.323099252059
"2876","n361","n2054",266.664730431621,162.323099252059
"2877","n363","n1010",78.8465940824621,255.431789581639
"2878","n364","n1183",-56.9133803845052,21.8890078768155
"2879","n365","n224",-5.96134969135477,225.898572633925
"2880","n366","n15",-140.84179575275,84.1787611881278
"2881","n366","n267",-140.84179575275,84.1787611881278
"2882","n366","n305",-140.84179575275,84.1787611881278
"2883","n366","n951",-140.84179575275,84.1787611881278
"2884","n366","n1548",-140.84179575275,84.1787611881278
"2885","n366","n2056",-140.84179575275,84.1787611881278
"2886","n367","n767",247.482726405894,235.079030411487
"2887","n368","n1404",238.296797841892,199.93031382911
"2888","n369","n563",235.123443671013,-74.156134786736
"2889","n37","n249",102.275695880936,71.1771025583108
"2890","n37","n393",102.275695880936,71.1771025583108
"2891","n37","n509",102.275695880936,71.1771025583108
"2892","n37","n691",102.275695880936,71.1771025583108
"2893","n37","n900",102.275695880936,71.1771025583108
"2894","n37","n929",102.275695880936,71.1771025583108
"2895","n37","n1137",102.275695880936,71.1771025583108
"2896","n37","n1143",102.275695880936,71.1771025583108
"2897","n37","n1382",102.275695880936,71.1771025583108
"2898","n37","n1484",102.275695880936,71.1771025583108
"2899","n37","n1532",102.275695880936,71.1771025583108
"2900","n370","n929",153.509956972406,56.1273327796215
"2901","n371","n1107",-3.38926983246044,295.826280560284
"2902","n372","n1287",274.891870726886,-136.459132954871
"2903","n374","n504",36.3914505986966,-186.352533302359
